Row,Country,Difficulty,Question,Answer,Options,Failed,Why it failed,Remedy
21482,DR Congo,easy,Who led TP Mazembe in 2010?,Lamine N'Diaye,Lamine N'Diaye | Florent Ibenge | Hugo Broos | Michel Dussuyer,,,Rectified programmatically
3189,Australia,easy,Who managed Australia at the 2010 FIFA World Cup?,Pim Verbeek,Pim Verbeek | Holger Osieck | Graham Arnold | Bert van Marwijk,,,Rectified programmatically
21484,DR Congo,easy,Who managed DR Congo at 2026 FIFA World Cup?,Unknown Manager,Unknown Manager | Carlos Queiroz | Herve Renard | Vahid Halilhodzic,,,Rectified programmatically
29115,Germany,easy,Who managed Germany into their 2026 World Cup qualifying campaign?,Julian Nagelsmann,Julian Nagelsmann | Hansi Flick | Joachim Löw | Rudi Völler,,,Rectified programmatically
32492,Iraq,medium,Who managed Iraq during their 2026 FIFA World Cup qualification campaign?,Jesús Casas,Jesús Casas | Jorvan Vieira | Zico | Dick Advocaat,,,Rectified programmatically
37672,Jordan,medium,Who managed Jordan during their earlier FIFA World Cup qualification campaigns?,Mohammad Hussein Al-Momani,Mohammad Hussein Al-Momani | Hussein Ammouta | Adnan Hamad | Ray Wilkins,,,Rectified programmatically
39296,Mexico,easy,Who managed Mexico from 2010 to 2013?,José Manuel de la,José Manuel de la Torre | Javier Aguirre | Miguel Herrera | Juan Carlos Osorio,,,Rectified programmatically
39299,Mexico,easy,Who managed Mexico's national team from 2010 to 2013?,José Manuel de la,José Manuel de la Torre | Miguel Herrera | Juan Carlos Osorio | Javier Aguirre,,,Rectified programmatically
42889,Paraguay,easy,Who managed Paraguay after Gerardo Martino's 2010 World Cup tenure?,Multiple managers followed,Multiple managers followed | Carlos Queiroz | Juan Carlos Osorio | Daniel Garnero,,,Rectified programmatically
9441,Cabo Verde,easy,Who managed the Cabo Verde team during their 2023 AFCON campaign?,Bubista,Bubista | Lucio Antunes | Carlos Queiroz | Hervé Renard,,,Rectified programmatically
15496,Colombia,easy,Who managed the Colombia national team from 2019 to 2020?,Carlos Queiroz,Carlos Queiroz | José Pekerman | Reinaldo Rueda | Néstor Lorenzo,,,Rectified programmatically
21500,DR Congo,easy,Who manages DR Congo for 2026?,Not Provided,Not Provided | Carlos Queiroz | Hector Cuper | Florent Ibenge,,,Rectified programmatically
21501,DR Congo,easy,Who manages DR Congo in 2026?,Not specified,Not specified | Roberto Martinez | Hugo Broos | Florent Ibenge,,,Rectified programmatically
21504,DR Congo,easy,Who played in 2010 FIFA Club World Cup final?,TP Mazembe,TP Mazembe | Al Ahly | Seongnam | Inter Milan,,,Rectified programmatically
21509,DR Congo,easy,Who provided defensive experience for DR Congo's 2026 World Cup squad?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Meschack Elia | Cédric Bakambu,,,Rectified programmatically
21510,DR Congo,easy,Who provides defensive experience at 2018 World Cup?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Dieumerci Mbokani | Cedric Bakambu,,,Rectified programmatically
21511,DR Congo,easy,Who provides defensive experience at 2022 AFCON?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Dieumerci Mbokani | Cedric Bakambu,,,Rectified programmatically
21512,DR Congo,easy,Who provides defensive experience at 2022 World Cup?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Dieumerci Mbokani | Cedric Bakambu,,,Rectified programmatically
21515,DR Congo,easy,Who provides defensive experience in 2022?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Dieumerci Mbokani | Cedric Bakambu,,,Rectified programmatically
21518,DR Congo,easy,Who provides experience in 2022?,Chancel Mbemba,Chancel Mbemba | Yoane Wissa | Dieumerci Mbokani | Cedric Bakambu,,,Rectified programmatically
21522,DR Congo,easy,Who reached 2010 FIFA Club World Cup final in Africa?,TP Mazembe,TP Mazembe | Al Ahly | ES Tunis | Mamelodi,,,Rectified programmatically
20541,Denmark,easy,Who resuscitated Denmark's Christian Eriksen after his Euro 2020 cardiac arrest?,Medical team on pitch,Medical team on pitch | Simon Kjær | Referee Anthony Taylor | Team doctor Morten Boesen,,,Rectified programmatically
2133,Argentina,easy,"Who scored 13 World Cup goals in the 2014, 2018, and 2022 tournaments?",Lionel Messi,Lionel Messi | Cristiano Ronaldo | Kylian Mbappé | Neymar,,,Rectified programmatically
1189,Algeria,easy,Who scored at 2014 World Cup?,Islam Slimani,Islam Slimani | Riyad Mahrez | Yacine Brahimi | Sofiane Feghouli,,,Rectified programmatically
1192,Algeria,easy,Who scored in 2019 AFCON final?,Baghdad Bounedjah,Baghdad Bounedjah | Riyad Mahrez | Sadio Mane | Mohamed Salah,,,Rectified programmatically
2136,Argentina,easy,"Who scored more World Cup goals from 2014 to 2022, Messi or Higuaín?",Lionel Messi,Lionel Messi | Gonzalo Higuaín | Ángel Di María | Carlos Tévez,,,Rectified programmatically
2138,Argentina,easy,Who scored the winning goal in the 2014 World Cup final?,Mario Götze,Mario Götze | Lionel Messi | Thomas Müller | Andrés Iniesta,,,Rectified programmatically
12371,Canada,easy,Who was Canada's primary midfield creator during 2022 World Cup qualifying?,Stephen Eustáquio,Stephen Eustáquio | Ismael Koné | Atiba Hutchinson | Jonathan David,,,Rectified programmatically
22725,Ecuador,easy,Who was Ecuador's key winger at the 2022 FIFA World Cup?,Gonzalo Plata,Gonzalo Plata | Enner Valencia | Pervis Estupiñán | Moisés Caicedo,,,Rectified programmatically
30282,Ghana,easy,Who was the Ghanaian captain with over 110 caps in 2022?,André Ayew,André Ayew | Jordan Ayew | Thomas Partey | Daniel Amartey,,,Rectified programmatically
37680,Jordan,easy,Who will captain Jordan at their historic 2026 World Cup debut?,Not specified,Not specified | Musa Al-Taamari | Baha' Faisal | Yazan Al-Arab,,,Rectified programmatically
21531,DR Congo,easy,Who won 2015 CAF Champions League?,TP Mazembe,TP Mazembe | Al Ahly | ES Tunis | Mamelodi,,,Rectified programmatically
21533,DR Congo,easy,"Who won CAF Champions League in 2009, 2010, and 2015?",TP Mazembe,TP Mazembe | Al Ahly | Mamelodi | Wydad,,,Rectified programmatically
2141,Argentina,easy,Who won the Golden Glove award at the 2022 World Cup?,Emiliano Martínez,Emiliano Martínez | Thibaut Courtois | Manuel Neuer | Alisson Becker,,,Rectified programmatically
46497,USA,medium,Why can the USA host the 2026 World Cup with massive crowds?,"Most venues exceed 60,000","Most venues exceed 60,000 | Most venues exceed 80,000 | Most venues exceed构成 50,000 | Most venues exceed 70,000",,,Rectified programmatically
21537,DR Congo,easy,Why chose Stade des Martyrs in 2022?,High Capacity,High Capacity | Low Cost | Central Location | Easy Access,,,Rectified programmatically
1212,Algeria,easy,Why did Algeria miss the 2018 and 2022 FIFA World Cups?,Failed CAF qualification,Failed CAF qualification | Lost intercontinental playoff | Withdrew from qualifying | Received a FIFA ban,,,Rectified programmatically
1213,Algeria,easy,Why did Algeria miss the 2018 and 2022 World Cups?,Failed in CAF qualification,Failed in CAF qualification | Lost intercontinental playoffs | Failed in AFCON finals | Withdrew from qualifiers,,,Rectified programmatically
2145,Argentina,hard,Why did Argentina hold the FIFA number 1 ranking for most of 2023 and 2024?,Won the 2022 World,Won the 2022 World Cup | Reached the 2014 final | Won the 2021 Copa América | Topped 2026 qualifying,,,Rectified programmatically
2147,Argentina,medium,Why did Argentina host a 2022 World Cup qualifier at Estadio Monumental?,"Its 84,567 capacity","Its 84,567 capacity | Its 57,000 capacity | Its 54,000 capacity | Its 30,000 capacity",,,Rectified programmatically
2151,Argentina,hard,Why did Argentina reach the FIFA number 1 ranking in 2023?,Won the 2022 World,Won the 2022 World Cup | Won the 2021 Copa América | Won the 2024 Copa América | Won the 2014 World Cup,,,Rectified programmatically
2153,Argentina,easy,Why did Argentina use Estadio Monumental for 2022 World Cup qualifiers?,It is their primary,It is their primary home venue | It is their largest stadium | It is their newest stadium | It is their training base,,,Rectified programmatically
2156,Argentina,easy,Why did Argentina use the AFA complex in Ezeiza for their 2022 World Cup preparations?,It is their training,It is their training base. | To avoid media scrutiny | For its superior altitude | Due to a sponsorship deal,,,Rectified programmatically
2157,Argentina,easy,Why did Argentina win the 2022 World Cup under Lionel Scaloni?,Emphasised defensive solidity and,Emphasised defensive solidity and team cohesion | Relied on individual brilliance | Used a 5-3-2 formation | Focused on high-pressing tactics,,,Rectified programmatically
2158,Argentina,easy,Why did Argentina's 2022 World Cup team succeed under Lionel Scaloni?,Defensive solidity and team,Defensive solidity and team cohesion | Individual brilliance and star power | High-pressing and fast transitions | Possession dominance and set-pieces,,,Rectified programmatically
3207,Australia,easy,Why did Australia host their 2022 World Cup playoff at Stadium Australia?,It is the primary,It is the primary venue | It was the only option | It had the best pitch | It was a neutral site,,,Rectified programmatically
3209,Australia,easy,Why did Australia join the AFC for 2006 World Cup qualifying?,To access more qualification,To access more qualification spots | For better travel logistics | Due to FIFA mandate | Following a merger,,,Rectified programmatically
3210,Australia,easy,Why did Australia join the AFC in 2006?,To improve World Cup,To improve World Cup qualification | To host the Asian Cup | To join a stronger confederation | To reduce travel for matches,,,Rectified programmatically
3217,Australia,easy,Why did Australia switch to the AFC for 2010 World Cup qualifying?,To get a direct,To get a direct World Cup spot | To play stronger European teams | To reduce their travel costs | Because OFC was disbanded,,,Rectified programmatically
3223,Australia,easy,Why did Australia's 2022 World Cup squad rely on A-League and European players?,They formed the squad,They formed the squad core. | They were all veterans. | They were all new talents. | They were all in Asia.,,,Rectified programmatically
3227,Australia,easy,Why did Australia's stadium capacity grow after their 2006 World Cup?,Increased football popularity,Increased football popularity | Hosting the Asian Cup | New league formation | Government sports grants,,,Rectified programmatically
3228,Australia,easy,Why did Australia's stadium infrastructure expand for the 2023 FIFA World Cup?,The sport's popularity grew,The sport's popularity grew | Hosting the Asian Cup | Government investment increased | A new league started,,,Rectified programmatically
3230,Australia,easy,Why did Australia's stadiums improve after the 2015 Asian Cup?,The sport's popularity grew,The sport's popularity grew | Government funding increased | TV rights deals expanded | A new league launched,,,Rectified programmatically
4263,Austria,hard,Why did Austria end its 28-year World Cup absence in 2026?,Qualified for 2026 World,Qualified for 2026 World Cup | Won the UEFA Nations League | Hosted the tournament automatically | Received a special invitation,,,Rectified programmatically
4270,Austria,medium,Why did Austria lose to Italy in the Euro 2020 round of 16?,Lost 2-1 after extra,Lost 2-1 after extra time | Lost 1-0 after penalties | Lost 3-2 after extra time | Lost 2-0 in regulation,,,Rectified programmatically
4275,Austria,easy,Why did Austria miss the 2022 FIFA World Cup?,Failed to qualify,Failed to qualify | Lost in playoffs | Withdrew from qualifiers | Were disqualified,,,Rectified programmatically
6075,Belgium,easy,Why did Belgium play their 2022 World Cup qualifiers at the King Baudouin Stadium?,It is their national,It is their national stadium | It has the largest capacity | It is in the capital | It is the newest stadium,,,Rectified programmatically
6078,Belgium,easy,Why did Belgium qualify for the 2022 FIFA World Cup?,Won their UEFA qualifying,Won their UEFA qualifying group | Won the UEFA play-off | Finished as best runner-up | Won the inter-confederation play-off,,,Rectified programmatically
6079,Belgium,easy,Why did Belgium use King Baudouin Stadium for their 2022 World Cup qualifiers?,It is the national,It is the national stadium | It is the largest stadium | It is the newest stadium | It is the training base,,,Rectified programmatically
6087,Belgium,easy,Why did Belgium's 2022 World Cup squad feature many Belgian Pro League players?,It is their top,It is their top domestic league | They have a foreign player limit | It is a FIFA requirement | They had a domestic-only policy,,,Rectified programmatically
8144,Brazil,medium,Why did Brazil have 12 host cities for the 2014 FIFA World Cup?,Built or renovated 12,Built or renovated 12 stadiums | To spread economic benefits | Due to FIFA requirements | To accommodate fan demand,,,Rectified programmatically
8145,Brazil,hard,Why did Brazil host 2014 World Cup matches at Arena Castelão?,It was a 2014,It was a 2014 host venue | It was a 2010 host venue | It was a 2018 host venue | It was a 2022 host venue,,,Rectified programmatically
8151,Brazil,easy,Why did Brazil qualify for the 2026 FIFA World Cup?,Finished top six in,Finished top six in CONMEBOL | Won the CONMEBOL tournament | Received a special invitation | Won a continental playoff,,,Rectified programmatically
8154,Brazil,easy,Why did Brazil use Arena Castelão for the 2014 World Cup?,It hosted World Cup,It hosted World Cup matches | It was the opening venue | It hosted the final match | It was the team base,,,Rectified programmatically
8156,Brazil,easy,Why did Brazil use multiple stadiums for their 2022 World Cup qualifiers?,No single home stadium,No single home stadium | Maracanã was unavailable | COVID-19 restrictions | Arena Corinthians renovation,,,Rectified programmatically
8159,Brazil,easy,Why did Brazil's 2024 Copa América campaign end in the quarter-finals?,Lost to Uruguay on,Lost to Uruguay on penalties | Lost to Argentina on penalties | Lost to Colombia on penalties | Lost to Paraguay on penalties,,,Rectified programmatically
8166,Brazil,easy,Why did Brazil's squad dance after each goal versus South Korea in 2022?,To celebrate a dominant,To celebrate a dominant win | To honor a fallen legend | To protest a refereeing decision | To fulfill a pre-match promise,,,Rectified programmatically
17458,Côte d'Ivoire,hard,"Why did Côte d'Ivoire build the 60,000-seat Stade Alassane Ouattara in Abidjan?",To host the 2023,To host the 2023 AFCON | To host the 2026 World Cup | To host the 2022 AFCON | To host the 2025 AFCON,,,Rectified programmatically
17462,Côte d'Ivoire,easy,Why did Côte d'Ivoire participate in the 2023 Africa Cup of Nations?,They were the host,They were the host nation | They won the 2021 edition | They topped their qualifying group | They received a special invitation,,,Rectified programmatically
17465,Côte d'Ivoire,easy,Why did Côte d'Ivoire qualify for the 2023 Africa Cup of Nations?,They were the host,They were the host nation | They won their qualifying group | They won a playoff match | They were the defending champions,,,Rectified programmatically
