category_id,country,question,answer,options,difficulty,explanation
12,Germany,Why does Germany have such a large player pool for World Cup selection?,The DFB is largest,"[""The DFB is largest federation"", ""Strong youth academies"", ""High domestic league revenue"", ""Mandatory school sports""]",easy,"The DFB is the world's largest national sports federation, organizing over 6 million players."
12,Ghana,Why does Ghana use Accra Sports Stadium for FIFA World Cup qualifiers?,It is the capital's,"[""It is the capital's stadium."", ""It is the largest stadium."", ""It has the newest facilities."", ""It is the most modern stadium.""]",easy,Accra Sports Stadium is used because it is located in Ghana's capital city.
12,Mexico,Why does Hirving Lozano's Liga MX return aid Mexico's 2026 World Cup mix?,Adds domestic league experience,"[""Adds European league experience"", ""Adds managerial experience"", ""Adds youth development""]",easy,The verified data states Mexico's 2026 squad will feature a mix of Liga MX and European-based players.
12,Iran,Why does Iran host its World Cup qualifiers at Azadi Stadium?,It is their iconic,"[""It is their iconic home venue."", ""It has the largest pitch."", ""It is the most modern."", ""It has the best location.""]",easy,Azadi Stadium is Iran's iconic home venue.
12,Iran,Why does Iran use Azadi Stadium for World Cup qualifiers?,It is Iran's iconic,"[""It is Iran's iconic home venue."", ""It is FIFA's designated neutral venue."", ""It meets UEFA's elite stadium criteria."", ""It is Asia's only approved venue.""]",easy,Azadi Stadium is Iran's iconic and largest home venue.
12,Iran,Why does Iran's national team host FIFA World Cup qualifiers at Azadi Stadium?,One of Asia's largest,"[""One of Asia's largest stadiums"", ""A designated neutral venue"", ""Highest altitude in Asia"", ""Most modern facilities""]",easy,"Azadi Stadium is one of the largest stadiums in Asia with a capacity of approximately 78,116."
12,Iraq,Why does Iraq's 2026 World Cup squad draw its players from two specific leagues?,Iraqi Premier League and,"[""Iraqi Premier League and Gulf leagues"", ""Saudi Pro League and Qatari League"", ""Turkish S\u00fcper Lig and Iranian Pro League"", ""Major League Soccer and Liga MX""]",easy,Iraq's squad features players from the Iraqi Premier League and Gulf leagues.
12,Iraq,Why does Iraq's 2026 World Cup squad draw players from two main league sources?,Iraqi Premier League and,"[""Iraqi Premier League and Gulf leagues"", ""Saudi Pro League and Qatar Stars League"", ""UAE Pro League and Kuwaiti Premier League"", ""Omani Professional League and Bahraini Premier League""]",easy,Iraq's squad for the 2026 World Cup features players from the domestic Iraqi Premier League and various Gulf leagues.
12,Iraq,Why does Iraq's 2026 World Cup squad feature players from two main leagues?,Iraqi Premier League and,"[""Iraqi Premier League and Gulf leagues"", ""Saudi Pro League and Qatari League"", ""Turkish S\u00fcper Lig and Iranian Pro League"", ""UAE Pro League and Kuwaiti Premier League""]",easy,Iraq's squad is primarily drawn from the domestic Iraqi Premier League and the neighboring Gulf leagues.
12,Italy,Why does Italy use multiple stadiums for World Cup qualifiers?,Play home matches across,"[""Play home matches across country"", ""Only one suitable stadium"", ""Stadium renovations ongoing"", ""FIFA rotation policy""]",easy,Italy's national team traditionally plays its home matches across various venues in different cities.
12,Italy,Why does Italy use multiple venues for World Cup qualifiers?,Play home matches across,"[""Play home matches across country"", ""Only one stadium is suitable"", ""All matches are in Rome"", ""They prefer neutral venues""]",easy,"Italy's home matches are hosted in cities including Rome, Milan, Turin, and Naples."
12,Italy,Why does Italy's national team prepare for FIFA World Cup qualifiers at Coverciano?,It is their national,"[""It is their national training centre."", ""It is their home stadium."", ""It is their federation headquarters."", ""It is their official sponsor venue.""]",easy,"Coverciano is Italy's designated national team training centre, as stated in the reference data."
12,Jamaica,Why does Jamaica consistently qualify for the CONCACAF Gold Cup?,Regular tournament participants,"[""Strong domestic league"", ""High FIFA ranking"", ""Large player pool""]",easy,Jamaica's team is described as regular CONCACAF Gold Cup participants in the verified data.
12,Jamaica,Why does Jamaica use Independence Park for FIFA World Cup qualifiers?,It is their primary,"[""It is their primary venue."", ""It is their largest stadium."", ""It is their newest stadium."", ""It is their only stadium.""]",easy,Independence Park is Jamaica's primary national football venue.
12,Jamaica,Why does Jamaican football face limited attention in the World Cup era?,Athletics and cricket compete.,"[""Lack of infrastructure"", ""Small talent pool"", ""Political interference""]",easy,The verified fact states football competes with athletics and cricket for sporting attention in Jamaica.
12,Jordan,Why does Jordan often face Saudi Arabia in World Cup qualifying?,Both are West Asian,"[""Both are West Asian nations"", ""Their historical rivalry"", ""They share a qualifier group"", ""Both are AFC confederation members""]",easy,Jordan competes regularly against other West Asian nations in FIFA World Cup qualifying.
12,Jordan,Why does Jordan often play Syria in World Cup qualifiers?,Both are West Asian,"[""Both are West Asian nations"", ""Both are Gulf nations"", ""Both are Central Asian nations"", ""Both are Southeast Asian nations""]",easy,Jordan competes regularly against other West Asian nations in World Cup qualifying.
12,Jordan,Why does Jordan often play World Cup qualifiers against Saudi Arabia?,Both are West Asian,"[""Both are West Asian nations"", ""Both are Arab nations"", ""Both are Gulf nations"", ""Both are AFC members""]",easy,Jordan competes regularly against other West Asian nations in FIFA World Cup qualifying.
12,Jordan,Why does Jordan use Amman International Stadium for FIFA World Cup qualifiers?,It is the primary,"[""It is the primary venue"", ""It has the largest capacity"", ""It is the newest stadium"", ""It is the only stadium""]",easy,"Amman International Stadium is Jordan's primary national stadium, making it the logical choice for hosting major qualifiers."
12,Jordan,Why does Jordan's 2026 World Cup squad have greater depth?,Significant recent improvement,"[""More European-based players"", ""Better domestic league quality"", ""Stronger youth development""]",easy,The verified data states Jordan's squad depth has improved significantly in recent years.
12,Jordan,Why does Jordan's 2026 World Cup squad include players from local and regional leagues?,Mix of domestic and,"[""Mix of domestic and Middle Eastern-based players"", ""All players based in Europe"", ""Only players from Saudi Arabia"", ""Squad entirely from domestic league""]",easy,Jordan's squad for their historic 2026 World Cup debut features a mix of domestic and Middle Eastern league-based players.
12,Jordan,Why does Jordan's Amman International Stadium host key World Cup qualifiers?,It is the primary,"[""It is the primary venue."", ""It has the largest capacity."", ""It is the newest stadium."", ""It is the most historic.""]",easy,The stadium is designated as Jordan's primary national team venue.
12,Mexico,Why does Mexico lead all nations in CONCACAF Gold Cup titles?,They have eight titles,"[""They have seven titles"", ""They have nine titles"", ""They have six titles""]",easy,"The verified fact states Mexico have won eight CONCACAF Gold Cup titles, the most by any nation."
12,Mexico,Why does Mexico sometimes host World Cup qualifiers at Estadio Jalisco?,Multiple venues host matches,"[""Its high altitude advantage"", ""It hosted two World Cup finals"", ""It is their largest stadium""]",easy,The reference data states that Estadio Jalisco and other venues also host Mexico matches.
12,Mexico,Why does Mexico sometimes play World Cup qualifiers at Estadio Jalisco?,It is another host,"[""It is another host venue."", ""For the high altitude."", ""It is the national stadium."", ""To honor past finals.""]",easy,The verified data states Estadio Jalisco and other venues also host Mexico matches.
12,Mexico,Why does Mexico's coach choose Estadio Azteca for key World Cup qualifiers?,Its high-altitude advantage,"[""Its larger seating capacity"", ""Its historical significance"", ""Its modern facilities""]",easy,The reference data states Mexico's altitude advantage at Estadio Azteca is a significant factor in qualifiers.
12,Mexico,Why does Mexico's Liga MX attract top South American players?,High attendances and popularity,"[""Higher salary caps"", ""Favorable climate"", ""Shorter season length""]",easy,The verified data states Liga MX attracts talent due to its high attendances and popularity in the Americas.
12,Australia,Why has Australia dominated FIFA World Cup Asian qualification since 2006?,Moved from OFC to,"[""Moved from OFC to AFC"", ""Improved youth development system"", ""Appointed a European manager"", ""Built new national stadium""]",medium,Australia's dominance in Asian World Cup qualification is directly attributed to their 2006 switch from the Oceania Football Confederation (OFC) to the Asian Football Confederation (AFC).
12,Canada,Why has Canadian football grown since the 2022 World Cup?,World Cup qualification,"[""Olympic gold medal"", ""Major League Soccer"", ""Hosting 2026 Cup""]",easy,The reference data states growth is directly linked to qualifying for the 2022 FIFA World Cup.
12,Iraq,Why has Iraq consistently qualified for the Asian Cup?,Regular tournament participants,"[""Strong domestic league"", ""High FIFA ranking"", ""Automatic host qualification""]",easy,The verified fact states Iraq have been regular Asian Cup participants.
12,Iraq,Why has Iraq's youth football improved ahead of the 2026 World Cup?,Rebuilt football infrastructure,"[""New foreign coaches"", ""Increased league funding"", ""Stricter training regimens""]",easy,The verified data states Iraq's youth development has improved specifically with the rebuilding of football infrastructure.
12,Jamaica,Why has Jamaica's FIFA World Cup success been limited compared to athletics?,Competition from athletics and,"[""Competition from athletics and cricket"", ""Lack of domestic league"", ""Poor coaching development"", ""Insufficient government funding""]",easy,Football in Jamaica must compete for attention and talent with the more prominent sports of athletics and cricket.
