cluster,country,question,answer
1857,Jordan,Jordan lost the 2014 World Cup playoff by what aggregate score?,5-0
1857,Jordan,Jordan lost the 2014 World Cup playoff to Uruguay by what aggregate score?,5-0
1858,Jordan,"In the 2023 Asian Cup final, which team beat Jordan 3-1?",Qatar
1858,Jordan,Which nation beat Jordan 3-1 in the 2023 Asian Cup final?,Qatar
1858,Jordan,Which side beat Jordan 3-1 in the 2023 Asian Cup final?,Qatar
1859,Jordan,Which 2026 achievement surpassed Jordan's 2023 Asian Cup final run?,World Cup qualification
1859,Jordan,Which 2026 feat surpassed Jordan's 2023 Asian Cup final achievement?,World Cup qualification
1860,Jordan,"For 2026 FIFA World Cup qualifiers, which Jordan stadium has a capacity of about 13,265?",King Abdullah II Stadium
1860,Jordan,"Which Jordan stadium for 2026 World Cup qualifiers has a 13,265 capacity?",King Abdullah II Stadium
1860,Jordan,"Which Jordanian stadium for 2026 World Cup qualifiers has a capacity of about 13,265?",King Abdullah II Stadium
1861,Jordan,Which type of manager has Jordan historically employed for World Cup campaigns?,Local and foreign
1861,Jordan,Which type of manager has Jordan historically used for World Cup campaigns?,Local and foreign
1862,Jordan,Which nation did Jordan face in the 2023 Asian Cup final?,Qatar
1862,Jordan,Which team did Jordan face in the 2023 Asian Cup final?,Qatar
1863,Jordan,Which Jordan forward has scored over 30 international goals?,Hamza Al-Dardour
1863,Jordan,Which Jordan player has scored over 30 international goals?,Hamza Al-Dardour
1864,Jordan,When did Hussein Ammouta lead Jordan to the Asian Cup final?,2023
1864,Jordan,When did Hussein Ammouta manage Jordan to the Asian Cup final?,2023
1865,Jordan,Which Jordanian striker's 30+ international goals aided their FIFA ranking climb?,Hamza Al-Dardour
1865,Jordan,Which Jordanian striker's 30+ international goals aided their FIFA ranking rise?,Hamza Al-Dardour
1866,Jordan,Which Jordan 2023 Asian Cup win caused their final run?,Beating South Korea
1866,Jordan,Which Jordan result caused their 2023 Asian Cup final run?,Beating South Korea
1867,Jordan,"Which Jordan stadium, capacity 17,619, hosts FIFA World Cup qualifiers?",Amman International Stadium
1867,Jordan,"Which Jordanian stadium, capacity 17,619, hosts FIFA World Cup qualifiers?",Amman International Stadium
1868,Jordan,"Before 2026 WC qualifiers, when did Jordan's greatest football achievement occur?",2023 Asian Cup
1868,Jordan,"Before their 2026 WC qualifiers, when did Jordan's greatest achievement occur?",2023 Asian Cup
1869,Jordan,In which year did Jordan first qualify for the FIFA World Cup?,2026
1869,Jordan,In which year did Jordan qualify for their first FIFA World Cup?,2026
1870,Jordan,Which team scored three goals against Jordan in the 2023 Asian Cup final?,Qatar
1870,Jordan,Which team scored three goals to beat Jordan in the 2023 Asian Cup final?,Qatar
1871,Jordan,Which Jordan achievement in 2026 surpassed their 2023 Asian Cup final?,World Cup qualification
1871,Jordan,Which Jordan feat in 2026 surpassed their 2023 Asian Cup final?,World Cup qualification
1872,Jordan,In which FIFA World Cup will Jordan make their tournament debut?,The 2026 World Cup
1872,Jordan,In which World Cup tournament will Jordan make their historic debut?,The 2026 World Cup
1873,Jordan,When will Jordan make its first FIFA World Cup appearance?,2026
1873,Jordan,When will Jordan make their first FIFA World Cup appearance?,2026
1874,Jordan,Which two Jordanian clubs are the nation's biggest football institutions?,Al-Faisaly and Al-Wehdat
1874,Jordan,Which two Jordanian clubs are the nation's biggest?,Al-Faisaly and Al-Wehdat
1875,Jordan,Which team beat Jordan in the 2023 Asian Cup final?,Qatar
1875,Jordan,Which team defeated Jordan in the 2023 Asian Cup final?,Qatar
1876,Mexico,Which Mexican striker is targeted for the 2026 World Cup cycle?,Santiago Giménez
1876,Mexico,Which Mexico striker is emerging for the 2026 World Cup cycle?,Santiago Giménez
1876,Mexico,Which Mexico striker is targeted for the 2026 World Cup cycle?,Santiago Giménez
1877,Mexico,"At the 2018 World Cup, which Mexico player scored the winning goal against Germany?",Hirving Lozano
1877,Mexico,Which Mexico player scored the winning goal against Germany in the 2018 World Cup opener?,Hirving Lozano
1878,Mexico,Which 2018 World Cup opponent eliminated Mexico in the round of 16?,Brazil
1878,Mexico,Which nation eliminated Mexico from the 2018 World Cup round of 16?,Brazil
1878,Mexico,Which nation eliminated Mexico in the 2018 World Cup round of 16?,Brazil
1878,Mexico,Which team eliminated Mexico from the 2018 World Cup round of 16?,Brazil
1879,Mexico,"In the 2022 World Cup, which team finished above Mexico on goal difference?",Poland
1879,Mexico,Which team finished above Mexico on goal difference at the 2022 FIFA World Cup?,Poland
1880,Mexico,Which nation did Mexico beat in their 2018 World Cup opener?,Germany
1880,Mexico,Which team did Mexico beat in their 2018 World Cup opener?,Germany
1881,Mexico,How did Mexico secure its place at the 2010 FIFA World Cup?,Through CONCACAF qualification
1881,Mexico,How did Mexico secure their place at the 2010 FIFA World Cup?,Through CONCACAF qualification
1882,Mexico,Which Mexico player retired as their all-time leading scorer?,Javier Hernández
1882,Mexico,Which Mexico player retired as their all-time top scorer?,Javier Hernández
1882,Mexico,Which Mexico striker retired as their all-time leading scorer?,Javier Hernández
1883,Mexico,Which nation beat Mexico in the 2021 CONCACAF Gold Cup final?,USA
1883,Mexico,Which team beat Mexico in the 2021 CONCACAF Gold Cup final?,USA
1884,Mexico,Which team beat Mexico in the 2014 World Cup round of 16?,the Netherlands
1884,Mexico,Which team eliminated Mexico in the 2014 World Cup round of 16?,the Netherlands
1885,Mexico,"Which Mexican forward scored World Cup goals in 2010, 2014, and 2018?",Javier Hernández
1885,Mexico,"Which Mexican player scored World Cup goals in 2010, 2014, and 2018?",Javier Hernández
1886,Mexico,When will Mexico's Estadio Azteca first host its third World Cup?,2026
1886,Mexico,When will Mexico's Estadio Azteca host its third FIFA World Cup?,2026
1887,Mexico,Which team did Mexico beat in a 2014 World Cup qualifying playoff?,New Zealand
1887,Mexico,Which team did Mexico beat in their 2014 World Cup qualifying playoff?,New Zealand
1888,Mexico,Which Mexico manager was appointed for the 2026 World Cup cycle?,Javier Aguirre
1888,Mexico,Which Mexico manager was reappointed for the 2026 World Cup cycle?,Javier Aguirre
1889,Mexico,Which Mexican striker was a key starter at the 2018 and 2022 World Cups?,Raúl Jiménez
1889,Mexico,Which Mexico striker was a key starter at both the 2018 and 2022 World Cups?,Raúl Jiménez
1890,Mexico,Which Mexican player appeared in a fifth World Cup in 2018?,Rafael Márquez
1890,Mexico,Which Mexican player appeared in his fifth World Cup in 2018?,Rafael Márquez
1890,Mexico,Which Mexican player reached his fifth World Cup in 2018?,Rafael Márquez
1891,Mexico,In which World Cup did Mexico lose 2-0 to Argentina?,2022 World Cup
1891,Mexico,In which World Cup group stage did Mexico lose 2-0 to Argentina?,2022 World Cup
1892,Mexico,Which Dutch player won a late penalty against Mexico in 2014?,Arjen Robben
1892,Mexico,Which Dutch player won a late penalty vs Mexico in 2014?,Arjen Robben
1892,Mexico,Which Dutch player won the late penalty against Mexico in 2014?,Arjen Robben
1893,Mexico,Which Mexican player had over 180 caps by the 2022 World Cup?,Andrés Guardado
1893,Mexico,Which Mexico player had over 180 caps by the 2022 World Cup?,Andrés Guardado
1894,Mexico,Which Mexican attacker scored the winner against Germany at the 2018 World Cup?,Hirving Lozano
1894,Mexico,Which Mexican attacker scored the winner versus Germany at the 2018 World Cup?,Hirving Lozano
1894,Mexico,Which Mexican attacker scored the winner vs Germany at the 2018 World Cup?,Hirving Lozano
1894,Mexico,Which Mexican player scored the winner against Germany at the 2018 World Cup?,Hirving Lozano
1894,Mexico,Which Mexican player scored the winner vs Germany at the 2018 World Cup?,Hirving Lozano
1894,Mexico,Which Mexico attacker scored the winner vs Germany at the 2018 World Cup?,Hirving Lozano
1895,Mexico,Which Mexico midfielder holds the national record for most caps?,Andrés Guardado
1895,Mexico,Which Mexico midfielder holds the record for most international caps?,Andrés Guardado
1895,Mexico,Which Mexico player holds the national record for most appearances?,Andrés Guardado
1895,Mexico,Which Mexico player holds the record for most international appearances?,Andrés Guardado
1895,Mexico,Which Mexico player holds the record for most international caps?,Andrés Guardado
1896,Mexico,Which Mexican defender played his fifth World Cup in Russia 2018 at age 39?,Rafael Márquez
1896,Mexico,Which Mexico defender played his fifth World Cup in 2018 at age 39?,Rafael Márquez
1897,Mexico,Which Mexico manager oversaw the 2022 World Cup group-stage exit?,Gerardo 'Tata' Martino
1897,Mexico,Which Mexico manager oversaw their 2022 group-stage exit?,Gerardo 'Tata' Martino
1897,Mexico,Which Mexico manager oversaw their 2022 World Cup group-stage exit?,Gerardo 'Tata' Martino
1898,Mexico,Which nation inflicted Mexico's worst ever competitive defeat in 2016?,Chile
1898,Mexico,Which team inflicted Mexico's worst ever competitive defeat in 2016?,Chile
1899,Mexico,Which Mexican midfielder retired internationally after the 2022 FIFA World Cup?,Andrés Guardado
1899,Mexico,Which Mexican player retired internationally after the 2022 FIFA World Cup?,Andrés Guardado
1900,Mexico,"At the 2019 CONCACAF Gold Cup, which nation did Mexico beat 1-0 in the final?",USA
1900,Mexico,Which team did Mexico beat 1-0 in the 2019 CONCACAF Gold Cup final?,USA
1901,Mexico,"Which Mexican stadium had a 2026 World Cup capacity near 87,500?",Estadio Azteca
1901,Mexico,"Which Mexico stadium had a 2026 World Cup capacity near 87,500?",Estadio Azteca
1902,Mexico,Which Dutch player won a controversial late penalty against Mexico at the 2014 World Cup?,Arjen Robben
1902,Mexico,Which Dutch player won a late penalty against Mexico in the 2014 World Cup?,Arjen Robben
1902,Mexico,Which Netherlands player won a late penalty against Mexico at the 2014 World Cup?,Arjen Robben
1903,Mexico,"Which Mexico stadium's altitude of 2,240m is a key factor in FIFA World Cup qualifiers?",Estadio Azteca
1903,Mexico,Which Mexico stadium's high altitude is a key factor in FIFA World Cup qualifiers?,Estadio Azteca
1904,Mexico,Which nation did Mexico face in the 2014 World Cup intercontinental playoff?,New Zealand
1904,Mexico,Which nation did Mexico face in their 2014 World Cup intercontinental playoff?,New Zealand
1904,Mexico,Which nation did Mexico face in their 2014 World Cup qualifying playoff?,New Zealand
1905,Mexico,"At the 2022 FIFA World Cup, which team beat Mexico 2-0 in the group stage?",Argentina
1905,Mexico,Which team defeated Mexico 2-0 in the 2022 FIFA World Cup group stage?,Argentina
1906,Mexico,Which Mexican win at the 2018 World Cup reportedly caused seismic activity in Mexico City?,Beating Germany
1906,Mexico,Which Mexico 2018 World Cup win reportedly caused seismic activity in Mexico City?,Beating Germany
1906,Mexico,Which Mexico win at the 2018 World Cup reportedly caused seismic activity?,Beating Germany
1907,Mexico,Which nation did Mexico beat in a 2014 World Cup playoff?,New Zealand
1907,Mexico,Which nation did Mexico defeat in a 2014 World Cup playoff?,New Zealand
1908,Mexico,Which Mexico captain played his fifth World Cup in 2018?,Rafael Márquez
1908,Mexico,Which Mexico defender played his fifth World Cup in 2018?,Rafael Márquez
1909,Mexico,Which Mexico player scored a 2018 World Cup goal voted one of the tournament's best?,Hirving Lozano
1909,Mexico,Which Mexico player scored a goal at the 2018 World Cup that was voted one of the best of the tournament?,Hirving Lozano
1909,Mexico,Which Mexico player scored a goal voted one of the best at the 2018 World Cup?,Hirving Lozano
1910,Mexico,Which Mexican defensive midfielder plays for West Ham United?,Edson Álvarez
1910,Mexico,Which Mexico defensive midfielder plays for West Ham United?,Edson Álvarez
1911,Mexico,"Which Mexico stadium's 2,240m altitude aids them in World Cup qualifiers?",Estadio Azteca
1911,Mexico,Which Mexico stadium's high altitude aids them in World Cup qualifiers?,Estadio Azteca
1912,Mexico,Which Mexican club holds the most Liga MX titles?,Club América
1912,Mexico,Which Mexican club holds the record for most Liga MX titles?,Club América
1913,Mexico,Which Mexico player is their all-time leading scorer with 52 goals?,Javier Hernández
1913,Mexico,Which Mexico player is their all-time top scorer with 52 goals?,Javier Hernández
1914,Mexico,Which nation did Mexico beat in a 2014 qualifying playoff?,New Zealand
1914,Mexico,Which nation did Mexico beat in their 2014 intercontinental playoff?,New Zealand
1914,Mexico,Which nation did Mexico beat in their 2014 qualifying playoff?,New Zealand
1915,Mexico,Which CONCACAF rival did Mexico need to beat Panama in 2014 qualifying?,United States
1915,Mexico,Which team did Mexico need to beat Panama in 2014 CONCACAF qualifying?,United States
1916,Mexico,Which European nation controversially beat Mexico in the 2014 World Cup round of 16?,Netherlands
1916,Mexico,Which nation controversially eliminated Mexico in the 2014 World Cup round of 16?,Netherlands
1917,Mexico,Which Mexican midfielder first played at a World Cup in 2014?,Héctor Herrera
1917,Mexico,Which Mexican midfielder played at his first World Cup in 2014?,Héctor Herrera
1918,Mexico,In which year did Gerardo 'Tata' Martino's tenure as Mexico manager end?,2022
1918,Mexico,In which year did Mexico manager Tata Martino's tenure end?,2022
1919,Mexico,Which Mexican club had the most Liga MX titles before the 2026 World Cup?,Club América
1919,Mexico,Which Mexican club had the most titles before the 2026 World Cup?,Club América
1920,Mexico,In which World Cup did Mexico beat Germany 1-0 in the opener?,2018 World Cup
1920,Mexico,In which World Cup did Mexico beat Germany 1-0?,2018 World Cup
1921,Mexico,Which Mexico striker for the 2026 cycle plays for Feyenoord?,Santiago Giménez
1921,Mexico,Which Mexico striker for the 2026 World Cup cycle plays for Feyenoord?,Santiago Giménez
1922,Mexico,Which nation did Mexico beat in the 2019 CONCACAF Gold Cup final?,USA
1922,Mexico,Which nation did Mexico defeat in the 2019 CONCACAF Gold Cup final?,USA
1923,Mexico,Which Mexico player scored the winner against Germany in 2018?,Hirving Lozano
1923,Mexico,Which Mexico player scored the winner vs Germany in 2018?,Hirving Lozano
1924,Mexico,Which Mexican player holds the record by playing in five World Cups?,Rafael Márquez
